,id,text,score,sentiment,nltk_score,nltk_sentiment,combined_score,combined_sentiment,combined_granular_sentiment
2560,1347163326971867138,"My 81 year old Grandad got the vaccine this morning!! Thank you, science!! One step closer to a hug...

#VaccineDay… https://t.co/7f7YsQf9u4",0.22414388592747916,Positive,0.5673,Positive,0.3957219429637396,Positive,Optimistic
2561,1347150326332346368,I’ve just had my first dose of #PfizerBioNTech vaccine and in the words of Tony the Tiger ‘I feel greeeaaat!’ @HullHospitals #thankyou,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
2562,1347145392736112642,Thank god mum &amp; dad just had their second dose of BioNTech/Pfizer vaccine 💉 the way it was designed to be taken tha… https://t.co/VJ7Y1w9fPO,0.21510092309407505,Positive,0.5574,Positive,0.3862504615470375,Positive,Optimistic
2563,1347122104890761216,"When I had my #PfizerBioNTech vaccine yesterday, I asked the #nurse about the #OxfordVaccine she said it would most… https://t.co/lQFtzNofZH",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
2564,1347116681299189760,"Covid Vaccine: Is it Halal or Not?
#COVID19
#coronavirus #PfizerBioNTech
#AstraZeneca

https://t.co/JGyEhC63xF via @TheClarionIndia",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
2565,1347104591075282944,"“I’ve had my COVID vaccination”. I had my vaccine yesterday, for anyone worrying about side effects I have some ten… https://t.co/icMjIfjL7s",-0.6223259199883318,Negative,-0.34,Negative,-0.4811629599941659,Negative,Negative
2566,1347091162394451968,I got the vaccine! #COVID #VaccinoAntiCovid #VaccineDay #PfizerBioNTech https://t.co/Z4TbKvZu92,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
2567,1347051603241611266,Got the #PfizerBioNTech vaccine !!,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
2568,1347040180234973184,#NSTworld Roughly one in a hundred thousand people who received the #PfizerBioNTech #Covid19 #vaccine have had seve… https://t.co/5nLXzx5mPL,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
2569,1347013235380203522,In trying to explain mRNA vaccines I have decided it’s like 3D printing from your cells. #PfizerBioNTech #modernavaccine #WearAMask,0.2585328015872599,Positive,0.3612,Positive,0.3098664007936299,Positive,Optimistic
2570,1347009550315122688,"Vaccinated - dose 2/2 ✔️
This for my family, my friends, my patients, and literally for EVERYONE. 
Here’s to the be… https://t.co/0Fbf5PWPjn",0.0,Neutral,0.4767,Positive,0.23835,Positive,Optimistic
2571,1347001020862390274,I just received my 1st #PfizerBioNTech #vaccine for #COVID19 tonight ⁦@MayoClinic⁩. I hesitated to join the #selfie… https://t.co/gHmS3qB23g,0.0,Neutral,-0.0258,Neutral,-0.0129,Neutral,Neutral
2572,1346982555577249792,Second #COVIDVaccine in my arm! Yay!!  Thank you #PfizerBioNTech  ⁦@macroliter⁩ ⁦@EMERL9⁩ https://t.co/0pXOhoboTR,1.054466788955952,Positive,0.7767,Positive,0.915583394477976,Positive,Positive
2573,1346970598489030657,Our team are getting their Covid-19 vaccinations. Have you had yours? #Covid19 #NHS #PfizerBioNTech #StaySafe… https://t.co/MP8v534Oj1,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
2574,1348218811846189056,@KOMBUCHABABY Dear #frontlineworkers #Doctors #teachers #nurses &amp; others that work for / with employers that want y… https://t.co/eGjy7dYBvt,0.282585891659412,Positive,0.4404,Positive,0.36149294582970604,Positive,Optimistic
2575,1348033112786300931,@LBC #vaccination just btw  Germany examined the efficacy of stretching time beween #PfizerBioNTech injections &amp; co… https://t.co/BSRjMIqz3K,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
2576,1347605236010143746,"#PfizerBioNTech dose 2: ✅ 
So far I’ve not become ill or had any significant side effects, although the photo compa… https://t.co/lWsMmVYAyR",0.4620576312515368,Positive,0.4822,Positive,0.4721288156257684,Positive,Positive
2577,1347602678076088322,"#PCR + 2 ANY VIRUS PASSED LONG AGO in2 HUMANS : #RABIES #RABIACLÍNICA 
#PfizerBioNTech #tRUMPvaccine… https://t.co/FKIJXm5dNf",-0.25896988367532126,Negative,0.0,Neutral,-0.12948494183766063,Neutral,Neutral
2578,1347602080693968896,First dose of the #PfizerBioNTech vaccine ✅ Delighted to have gotten it ahead of my final clinical placement! Massi… https://t.co/GyqeUT4rmO,0.4088286108200588,Positive,0.5562,Positive,0.4825143054100294,Positive,Positive
2579,1347601147146555392,Morning after update for the second dose of the Pfizer vaccine.  Arm is sore around the injection site.  Not as bad… https://t.co/jNiAypMsuq,-0.7578753071565051,Negative,-0.3612,Negative,-0.5595376535782526,Negative,Negative
2580,1347601021716062208,We must honour the protocol. Or discharge a duty of candour informing staff that the manufacturer does not guarante… https://t.co/ct8UwrYcio,0.0,Neutral,0.5719,Positive,0.28595,Positive,Optimistic
2581,1347600827976982530,"✅Second Covid Vaccine
Side Effects: sore arm &amp; gratefulness 

Please consider getting the shot when it’s available… https://t.co/389LYE3p1o",0.01028385266104126,Neutral,0.4588,Positive,0.23454192633052062,Positive,Optimistic
2582,1347600725950537734,Thanks #PfizerBioNTech https://t.co/aFv5e6Q9Ap,0.0,Neutral,0.4404,Positive,0.2202,Positive,Optimistic
2583,1347600585361678338,"🍂😷💉 Pfizer Covid vaccine does protect against super-contagious Covid strains including South African mutation, stud… https://t.co/fzHlpBkDb8",0.24286787385961306,Positive,0.1027,Neutral,0.17278393692980654,Neutral,Optimistic
2584,1347599619371405312,Early study suggests #PfizerBioNTech #vaccine appears effective against mutation in new #coronavirus variants thoug… https://t.co/S3n8wh2cWg,0.2918652260514495,Positive,0.4767,Positive,0.38428261302572475,Positive,Optimistic
2585,1347596790430720000,"Everyone can get infection.
#Vaccination prepares the Body to fight the #Infection effectively.… https://t.co/TpHW3RzX9V",-0.7994251223736139,Negative,-0.3818,Negative,-0.5906125611868069,Negative,Negative
2586,1347596350947434497,Fully vaccinated! #PfizerBioNTech #CovidVaccine #COVID19 https://t.co/RQOXwBLEWF,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
2587,1347595386005954560,"Sadly they’d run out of #stickers before they got to me, but somehow I’m coping 😁

Balanchine’s had a careful read… https://t.co/XzGDGVHmeT",-0.4227570978637414,Negative,-0.0,Neutral,-0.2113785489318707,Negative,Skeptical
2588,1347594380098433024,'Very Healthy 56-Year-Old' Miami Obstetrician Died After Taking Pfizer's COVID-19 Vaccine https://t.co/5S4eGlwn5J… https://t.co/PvMH6XSzin,0.09763366281104285,Neutral,-0.1548,Neutral,-0.02858316859447857,Neutral,Neutral
2589,1347594208060719104,"Got my second #PfizerBioNTech shot ⁦@VUMChealth⁩, and this memento.

Can’t wait until all my family, friends, and p… https://t.co/3xB1ArCqkB",0.0,Neutral,0.4767,Positive,0.23835,Positive,Optimistic
2590,1347593385750781952,Vaccine 💉 #2 #PfizerVaccine #PfizerBioNTech and crazy busy at the vaccination centre this afternoon https://t.co/HMecUCe8aB,0.0,Neutral,-0.34,Negative,-0.17,Neutral,Skeptical
2591,1347592548416684034,"Reposting @suirauqa:⠀
...⠀
""For the safety of everyone in my orbit: I, my loved ones, &amp; strangers who walk by me ou… https://t.co/Py67WFN6o3",0.44829800637004946,Positive,0.7717,Positive,0.6099990031850248,Positive,Positive
2592,1347591789516087303,I am not afraid of vaccines because I believe and trust in science #PfizerBioNTech #COVID19vaccine https://t.co/GQs81ByKUO,-0.12768596235802643,Neutral,0.5106,Positive,0.1914570188209868,Neutral,Optimistic
2593,1347589722995105792,It’s been two hours since I had my first jab. My second is scheduled for March 19. I was told to experience flu lik… https://t.co/RNjvZeqyBJ,0.0,Neutral,-0.3818,Negative,-0.1909,Neutral,Skeptical
2594,1347588498602254337,"If true, awfully good news:  https://t.co/nwRSy7eFMQ #CCPVirus #WuhanVirus #coronavirus #COVID19 #mutantcovid #vaccines #PfizerBioNTech",0.42999585711482463,Positive,0.7178,Positive,0.5738979285574123,Positive,Positive
2595,1347587363568984064,All you have to do is listen to the experts at @WHO to get necessary info about #Covid19. They have done a tremendo… https://t.co/8FaC6qQAiv,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
2596,1347587247659474944,"Overheard a conversation while walking.  ""If Pfizer is 95% effective, and Oxford is 70% effective, and the Pfizer v… https://t.co/kP9NQ3Rxc9",0.5433243240674096,Positive,0.7351,Positive,0.6392121620337048,Positive,Positive
2597,1347585607686627331,"Dose # 2 ✅

Grateful and honored to be able to get my vaccine early on!

Let’s follow Science and end this pandemic… https://t.co/lV0G7HhqZN",0.6529487663305185,Positive,0.7959,Positive,0.7244243831652593,Positive,Positive
2598,1347585314521538561,"First dose of the #PfizerBioNTech vaccine today💉

Glad to see medical students included the rollout as we’re just a… https://t.co/XDTKoVoOTx",0.541998169525716,Positive,0.4588,Positive,0.500399084762858,Positive,Positive
2599,1347585225979801602,"Dearest American Friends,

#NO 2 #tRumpVACCINE
#PfizerBioNTech
#rabies #RABIAclínica.:
#ENCEFALOMIELOSIS
#NOcure &lt;=… https://t.co/XuqMX1IfYz",0.0,Neutral,0.7717,Positive,0.38585,Positive,Optimistic
2600,1347581920578822154,"For safety of everyone in my orbit—I, my loved ones, &amp; strangers who walk by me outside—today I got #pfizerbiontech… https://t.co/d3UnmODDOk",0.42474304967003723,Positive,0.7717,Positive,0.5982215248350187,Positive,Positive
2601,1347579073464324096,This is well worth a listen for people wondering about the challenge in delivering the Pfizer vaccine which is curr… https://t.co/aM8SatpFNS,0.40915710533652266,Positive,0.5106,Positive,0.4598785526682614,Positive,Positive
2602,1347578996884647945,"@UIPharmacy 

Phew!

Glad it's the end of the week!

Busy with the #PfizerBioNTech vaccine plus helping people with… https://t.co/OWNGl07OGt",0.7496583940135604,Positive,0.6988,Positive,0.7242291970067802,Positive,Positive
2603,1347578846518923266,"@SDStatePharmacy 

Phew!

Glad it's the end of the week!

Busy with the #PfizerBioNTech vaccine plus helping people… https://t.co/z3UYULAQyV",0.7496583940135604,Positive,0.6988,Positive,0.7242291970067802,Positive,Positive
2604,1347577769182572544,"@EPSFeg @officialUSTJPA @PSSA_ @RGUpharmacycom1 @MkuPharmacy @NPhAPharmacy 

Phew!

Glad it's the end of the week!… https://t.co/r0VDKzjkkm",0.5132802949721402,Positive,0.555,Positive,0.5341401474860701,Positive,Positive
2605,1347577463061278723,Me taking all three COVID vaccines to become immortal #vaccinations #Moderna #PfizerBioNTech #AstraZeneca https://t.co/QJdU8DJFiy,0.0,Neutral,0.25,Positive,0.125,Neutral,Neutral
2606,1347577419109167104,"@INPharmacists @capsinational @QPhUS @ph_434 @NebraskaPharm 

Phew!

Glad it's the end of the week!

Busy with the… https://t.co/Tx5zxbs5NG",0.44958714857600385,Positive,0.555,Positive,0.5022935742880019,Positive,Positive
2607,1347577371277324288,Soooo I finally get to shoot my shot! #COVID19vaccine #PfizerBioNTech https://t.co/w6MUOovDuF,0.0,Neutral,-0.4003,Negative,-0.20015,Negative,Skeptical
2608,1347577324938686466,Apologies that this is not a hot take RE the #coup. Just here to tell you that I got my second dose of vaccine. 🤞🏽… https://t.co/rM1bC30pyD,0.6217113913148145,Positive,0.0,Neutral,0.3108556956574072,Positive,Optimistic
2609,1347576097056174082,"So relieved to hear my 84 year old father has recieved his second dose of #PfizerBioNTech #vaccines
He will be… https://t.co/PVbtwLhdPW",0.0,Neutral,0.4391,Positive,0.21955,Positive,Optimistic
2610,1347575000669310978,Let no dose go to waste - lucky to be called as 15mins away - had to miss a internal team meeting- but totally wort… https://t.co/XDHnw6Empe,-0.45243985946583337,Negative,-0.2263,Negative,-0.3393699297329167,Negative,Skeptical
2611,1347574358076780544,I know the vaccine rollout is messy across the country right now. It IS nice to see so many people here at the hosp… https://t.co/SGjauiLl7G,0.9303439389442523,Positive,0.0772,Neutral,0.5037719694721261,Positive,Positive
2612,1347572638281986048,"Why people keep dying after getting the #PfizerBioNTech Vaccine?

One in US, one in Portugal and also one in Norway… https://t.co/j9hGaSkclU",-0.5551529718290433,Negative,0.0,Neutral,-0.27757648591452166,Negative,Skeptical
2613,1347572376381358081,Read how temperature data loggers developed by @FilesThruTheAir @ComarkGlobal and @TestoLimited can be used to ensu… https://t.co/MqIHeiEXkE,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
2614,1347572115839528973,"📌 In #COVID19 Grand Rounds today, Jan 8, Dr. @emilycob of @DukeMedSchool will share an overview of #HEROTOGETHER, a… https://t.co/002TxlLqup",0.0,Neutral,0.6369,Positive,0.31845,Positive,Optimistic
2615,1347570955623620610,"The team here have already vaccinated 3,000 patients with the #PfizerBioNTech #vaccine and they have another 1,000… https://t.co/TYQELqr4YT",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
2616,1347569173484998657,Just had my first #PfizerBioNTech covid vaccine! #StayHome,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
2617,1347568745749893120,"Reportedly, a population of close to 1.5 million people have been given the #oxfordastrazeneca and the… https://t.co/eOJqfD1ibX",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
2618,1347566691316850688,@BorisJohnson disgusted hubby's 2nd Covid jab cancelled as obs not following the science set out by @Pfizer_UK… https://t.co/NVAH1w4Gqg,0.0,Neutral,-0.6597,Negative,-0.32985,Negative,Skeptical
2619,1347566412433420289,I’m experiencing immense fatigue and muscle aches after the 2nd Dose. 1st Dose was a walk in the park for me. Might… https://t.co/LmjvQx6dV0,-0.2676518833839868,Negative,-0.4588,Negative,-0.3632259416919934,Negative,Skeptical
2620,1347562697337012224,"Can Congress stop politicizing COVID-19 pandemic, start addressing crisis without lockdowns?… https://t.co/3ykI3b4Zjw",-0.5624289142823848,Negative,-0.743,Negative,-0.6527144571411925,Negative,Negative
2621,1347559777761587206,Grateful to have received the 2nd installment of the #PfizerBioNTech COVID-19 vaccine. Feel great &amp; ready to take o… https://t.co/5B4Og4sNJZ,1.0595274813726079,Positive,0.8625,Positive,0.961013740686304,Positive,Positive
2622,1347549087009132545,"Proud and grateful to be fully vaccinated! #COVID19Vaccine #igottheshot Thank you, @UMiamiHealth #PfizerBioNTech… https://t.co/61lo5b9iW5",1.0888176538144005,Positive,0.8356,Positive,0.9622088269072002,Positive,Positive
2623,1347547080189947914,Some good news to end the week.👇🏻💉🧬🦠#COVID19 #Vaccine #PfizerBioNTech https://t.co/peIhXSmNd3,0.45803545997659223,Positive,0.4404,Positive,0.4492177299882961,Positive,Positive
2624,1347547053635858433,"So I got the first part/dose of the vaccine Wed afternoon, had some of the side effects that are expected yesterday… https://t.co/uVfn2MJfy0",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
2625,1347546366692782080,And this is why you hold a big bag of #vechain! Changing the world with #blockchain one day at a time! $vet #crypto… https://t.co/BtcyzGXwSD,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
2626,1347545003636228096,"Just found out as a #PfizerBioNTech study participant, I was in the vaccine group. I have seen no side effects and… https://t.co/CHKCnnBZ4D",0.0,Neutral,-0.296,Negative,-0.148,Neutral,Neutral
2627,1347543651929485314,"New study suggests #Pfizer vaccine is effective against #coronavirus mutation

#COVID19 #vaccine #PfizerBioNTech… https://t.co/PV36vrQMp8",0.35148868185155385,Positive,0.4767,Positive,0.4140943409257769,Positive,Positive
2628,1347543180233895941,"95% protected
100% grateful to science and scientists
200% recommend you get yours!!
#igottheshot #PfizerBioNTech https://t.co/N3tVgbgY0M",0.6489728818052809,Positive,0.8395,Positive,0.7442364409026405,Positive,Positive
2629,1347537925026820102,"Immensely grateful to be able to receive my first dose of the #PfizerBioNTech vaccine today, right after my husband… https://t.co/pIsLyqKoCk",0.7478164270399419,Positive,0.4588,Positive,0.603308213519971,Positive,Positive
2630,1347537872266604547,I had a pretty rough time with the 1st vaccine so expecting to have a rough time with the 2nd. Just indicative of m… https://t.co/IqFX95bQHs,-0.35580405104872603,Negative,0.4939,Positive,0.06904797447563699,Neutral,Neutral
2631,1347537110337605634,"Pfizer Says Its Vaccine Appears Effective Against New Covid-19 Variant @pfizer 

#Pfizer #CoronavirusStrain… https://t.co/1VX5eVmLfX",0.2906793306590973,Positive,0.4767,Positive,0.3836896653295486,Positive,Optimistic
2632,1347535897286369282,Huge planned winter rollout of #vaccine will be done using only #AstraZeneca and #PfizerBioNTech for now despite to… https://t.co/PeXpPOEIJ1,0.0,Neutral,0.3182,Positive,0.1591,Neutral,Optimistic
2633,1347535430292533249,Great Uncle (90 yrs old) had his second #PfizerBioNTech jab yesterday and in a few weeks it will be fully working. Science is incredible.,0.6092059135470237,Positive,0.6249,Positive,0.6170529567735119,Positive,Positive
2634,1347534044519559168,"#BreakingNews 

#UK regulator #MHRA has authorised use of #Moderna vaccine against #COVID19 

Moderna vaccine is th… https://t.co/BbY3QK1MoM",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
2635,1347532528022859781,Got my vaccine today!#COVIDVaccination #PfizerBioNTech https://t.co/SF9vX1kZB1,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
2636,1347532115089494016,So privileged to be administering the #PfizerBioNTech  vaccine @IOWNHS monumental day #nhs #COVID19 https://t.co/1Jtef1TuwR,0.8639610577049066,Positive,0.4927,Positive,0.6783305288524533,Positive,Positive
2637,1347531401273466880,Delighted to get the first part of the vaccinee complete 💪💪💪💪 #PfizerBioNTech #CovidVaccine #super https://t.co/esbYDJyXYd,1.102595309746519,Positive,0.5106,Positive,0.8065976548732596,Positive,Positive
2638,1347530404190892034,Had my Covid Pfizer vaccine today and even though we had Covid last year this will top up our antibodies levels.… https://t.co/6alAX0e2hH,0.0,Neutral,0.2023,Positive,0.10115,Neutral,Neutral
2639,1347529693034123264,LONDON (Reuters) - #PfizerBioNTech #COVID19vaccine appeared to work against a key mutation in the highly transmissi… https://t.co/2WsprST6sf,0.27832349547989604,Positive,0.0,Neutral,0.13916174773994802,Neutral,Neutral
2640,1347529571562909696,"Dose 2, 15 hour update: I woke up with a sore arm, otherwise doing well. #PfizerBioNTech",-0.3188504380477363,Negative,-0.1027,Neutral,-0.21077521902386814,Negative,Skeptical
2641,1347529455149969411,"Very grateful 🙏 
Received my #PfizerBioNTech Covid-19 Vaccine today. Well done to all my peers in… https://t.co/0g7s4ArseH",0.5347557777922823,Positive,0.659,Positive,0.5968778888961412,Positive,Positive
2642,1347528453185220610,"#PfizerVaccine #PfizerCovidVaccine #PfizerBioNTech #Pfizer 
#vechain #vefam #crypto #cryptocurrency… https://t.co/hWA5PobFv0",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
2643,1347528320737550336,Kicks off with an interesting discussion on the 3 week vs. 12 week gap between doses of the #PfizerBioNTech vaccine… https://t.co/j6fA8f7s5M,0.3209354178494066,Positive,0.4019,Positive,0.36141770892470326,Positive,Optimistic
2644,1347528228697755649,"India coronavirus death toll reaches 150,606 #India #CoronavirusPandemic #AstraZeneca #PfizerBioNTech #COVID20… https://t.co/dq0D6YiZp1",-0.5696702333913478,Negative,-0.5719,Negative,-0.5707851166956739,Negative,Negative
2645,1347527859053735936,@StephenMangan @JonathanPieNews Is the vaccine local? #PfizerBioNTech https://t.co/3oKFBCfy8g,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
2646,1347526797999677441,"Don't take any #vaccines like #PfizerBioNTech #Moderna . There will be Nuremberg trial.  Over the past 10 years ,… https://t.co/Qcqd44uinq",0.2851685367851324,Positive,0.3612,Positive,0.3231842683925662,Positive,Optimistic
2647,1347526752252280832,"Australia’s vaccine approval:
#AstraZeneca 
#PfizerBioNTech
And now, #Moderna
Remember: frontline workers and the v… https://t.co/ZE8M7v3IEk",0.3368047755622462,Positive,0.4767,Positive,0.4067523877811231,Positive,Positive
2648,1347524116090392584,We are so grateful to all our frontline staff @CommHealthMW &amp; @HSELive . CNM1 Nessa Merrigan received her first… https://t.co/S12iDHj8OP,0.34790580618321404,Positive,0.5949,Positive,0.47140290309160704,Positive,Positive
2649,1347522658129346561,Dad got the 1st part of his Pfizer covid vaccine today. Just in case you're wondering he's had no adverse reaction.… https://t.co/ook3VQ4KHd,-0.3602198799339769,Negative,-0.5719,Negative,-0.46605993996698847,Negative,Negative
2650,1347522437727006720,"It's going to be like Gryffindor, Slytherin, Hufflepuff houses isn't it. What are you? ""Oh I'm so an #AstraZeneca ,… https://t.co/OyGV05uWxs",0.35523672756663516,Positive,0.3612,Positive,0.3582183637833176,Positive,Optimistic
2651,1347521112914219008,"Now, that is leadership from Netanyahu.

Let's be honest. We don't have leaders of this calibre in the UK at the mo… https://t.co/GWTL6iNMQQ",0.40846206124328266,Positive,0.5106,Positive,0.45953103062164136,Positive,Positive
2652,1347520454827909121,"""Welcome to Vaccine UK, your health is important to us. Please continue to hold - you are 37,544,493rd in the queue… https://t.co/svIK1nNg5R",0.8031691812200894,Positive,0.7269,Positive,0.7650345906100446,Positive,Positive
2653,1347519759613636608,"#PfizerBioNTech, Moderna and AstraZeneca #vaccines could be rolled out early next year. We asked experts to explain… https://t.co/XhMRrGHAre",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
2654,1347519632245092354,"Pfizer-BioNTech Vaccine Appears Resistant To New Covid Variant, Study Finds, As U.S. Records Deadliest Day… https://t.co/SylkoXCSQV",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
2655,1347519072246902784,"""Early data from #PfizerBioNTech shows its vaccine appears to work against certain #COVID19  variants""  https://t.co/T8nekCeqaW",0.3072533445204905,Positive,0.2732,Positive,0.29022667226024523,Positive,Optimistic
2656,1347518776988889088,Very grateful for the opportunity to receive my first dose of the #PfizerBioNTech vaccine this morning at… https://t.co/DAd5UwEAoz,0.4108602307850121,Positive,0.7264,Positive,0.5686301153925061,Positive,Positive
2657,1347518711226396673,"#PfizerBioNTech #CovidVaccine dose 2 update 💉

24 hours in

Arm soreness was worse than first dose ~12 hours post i… https://t.co/s6NtB9sC7X",-0.6917200639445076,Negative,-0.4767,Negative,-0.5842100319722539,Negative,Negative
2658,1347516496336089088,On 30/12/20 @BorisJohnson made the decision to delay the 2nd #PfizerBioNTech dose in the UK in the effort to get mo… https://t.co/qnMaGAcDqC,-0.2969522372441157,Negative,-0.3182,Negative,-0.3075761186220578,Negative,Skeptical
2659,1347515359746785281,"Update on vaccine arm, bonus of waiting longer for 2nd jab my dead/heavy arm might have recovered in time… https://t.co/yT1QNQxZug",0.07666035985302677,Neutral,0.5423,Positive,0.3094801799265134,Positive,Optimistic
2660,1347512905722441735,"@EADT24 No and nor should #humanity #PfizerBioNTech #modernavaccine 
#savehumanity",0.0,Neutral,-0.296,Negative,-0.148,Neutral,Neutral
2661,1347511391905841153,@uhd COVID-19 vaccine done ✔️ Fast efficient service from the vaccine team Bournemouth site. Thank you so grateful #vaccine #PfizerBioNTech,1.331348770629291,Positive,0.8221,Positive,1.0767243853146455,Positive,Positive
2662,1347502204932943874,"Market and Stocks in News 
https://t.co/8wzynOYKBW

#sensex #Nifty #it #cement #stocksinnews #Markets #bse #nse… https://t.co/IGGOQeS2Ay",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
2663,1347501106495107073,"#NoVax is the new “#ROTTIINCULO”

#COVID19 #COVID19italia #Moderna #vaccini #vaccinoCovid #vaccination… https://t.co/CFDpK4Nlvn",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
2664,1347499727898685440,@DmodosCutter @SarahAmandes @Caz00899648 @Parents_Utd @UKActionteam @SadiqKhan Seems like Gov't are putting the two… https://t.co/EiEXnfG3hg,0.4506217345351131,Positive,0.3612,Positive,0.40591086726755654,Positive,Positive
2665,1347497385707110400,"@DrSimonHodes @drphilhammond @NikkiKF @trishgreenhalgh @annita_mcveigh #PfizerBioNTech
Anecdotally, all our staff w… https://t.co/nq7D1ZmPRJ",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
2666,1347497334947647490,“Imports of U.S. and British vaccines into the country are banned. I have told this to officials and I'm saying it… https://t.co/SSUvdfNkBh,0.0,Neutral,-0.4588,Negative,-0.2294,Negative,Skeptical
2667,1347496424859164673,Science rules! It’s been a long year but the light is at the end of the tunnel. Keep washing those hands and wearin… https://t.co/46rF6J3kcP,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
2668,1347495768043741184,#History in making. Thanks everyone who made it possible starting from scientists in #PfizerBioNTech down to the lo… https://t.co/9UKSbV8gKO,0.0,Neutral,0.4404,Positive,0.2202,Positive,Optimistic
2669,1347494058529271808,"#COVID19 #PfizerBioNTech #CovidVaccine received this morning! 💉🦠

Needless to say, I'll still be making sure I foll… https://t.co/tkzo1WpVrg",0.0,Neutral,0.3802,Positive,0.1901,Neutral,Optimistic
2670,1347491967471661056,"Vaccines overview @EU_Commission
Of the two vaccines currently authorised - that’s 760 million doses to be rolled o… https://t.co/1JM5ZwHneH",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
2671,1347491387286179840,We see a situation where travellers will be required to have been vaccinated by certain vaccines approved in certai… https://t.co/noiAIlJyg6,0.0,Neutral,0.5994,Positive,0.2997,Positive,Optimistic
2672,1347488789338476544,"Update on my #covid-19 #pfizerBioNtech vaccine given yesterday @HullHospitals - my arm is very slightly sore, but n… https://t.co/eMSCQTdwYg",-0.3092467496330098,Negative,-0.1883,Neutral,-0.2487733748165049,Negative,Skeptical
2673,1347486737451380736,"Trust science &amp; scientists.
I believe this first dose will protect me enough, as long as I continue adhering to the… https://t.co/YlJs1T0DrL",0.7340015524310973,Positive,0.7096,Positive,0.7218007762155487,Positive,Positive
2674,1347481432420212741,#Bahrain has the 3rd highest number of #COVID19Vaccination doses administered per 100 people - the Kingdom launched… https://t.co/DYjGwbfO1V,0.0,Neutral,0.0772,Neutral,0.0386,Neutral,Neutral
2675,1347480395869265921,Beware of the nuts advising on vaccinations – they could be hazardous to the health of the nation… https://t.co/61xytTjcC8,0.0,Neutral,-0.3182,Negative,-0.1591,Neutral,Skeptical
2676,1347479996667985921,So #PfizerBioNTech vaccine is effective against the South African variant of #COVID19 is #AstraZeneca’s vaccine eff… https://t.co/CtOtqwuiuf,0.31510012890808026,Positive,0.4767,Positive,0.39590006445404013,Positive,Optimistic
2677,1347479714475220992,"The Government is rapidly expanding our #COVIDVaccination programme to ensure everyone is protected, with nearly 1.… https://t.co/Xp8x3ykdbI",0.0,Neutral,0.6705,Positive,0.33525,Positive,Optimistic
2678,1347478338869350400,@GMB @kategarraway Give the same (Stanley Johnson) vaccine service to all vulnerable groups now. #BioNTech #PfizerBioNTech,-0.40767458494621284,Negative,-0.2263,Negative,-0.3169872924731064,Negative,Skeptical
2679,1347478032148267009,"08/01/2021 
Feeling blessed and grateful to be eligible for the #PfizerBioNTech vaccine. Protecting my family frien… https://t.co/skFTtEmQ67",0.25614083905218993,Positive,0.8126,Positive,0.534370419526095,Positive,Positive
2680,1347477588328001536,"EU doubles COVID vaccine deal with Pfizer to 600 million doses
#COVID19vaccine #europeanunion #EU #pfizerbiontech
https://t.co/A1eURu0puy",0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
2681,1347476493551562758,🇪🇺The European Commission Proposes to EU Member Countries to Buy an Additional 200 Million Doses of Covi̇d-19 Vacci… https://t.co/7lON1mjxfy,0.0,Neutral,0.0,Neutral,0.0,Neutral,Neutral
2682,1347475631961853954,"#Pfizer Study Suggests Vaccine Works Against Virus Variant https://t.co/Cj4W0wpPfF
#PfizerBioNTech 
#COVID19 https://t.co/RduD0XmcGD",0.04360787935574023,Neutral,0.0,Neutral,0.021803939677870116,Neutral,Neutral
2683,1347475372032585728,"Mum, after her first jab. Staff and medics were absolutely wonderful. To the scientists and all the volunteers in t… https://t.co/RXBAOAawSk",0.3931842118164361,Positive,0.6115,Positive,0.502342105908218,Positive,Positive
